unique_id,order_id,quantity,unit_price,total_sale,order_date,order_status,product_category,cost_price,contact_number,address,city,country,last_name,first_name,order_size,is_dirty
2398,10121,44,74.85,3293.40,2003-05-07,Shipped,Motorcycles,81.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Medium,0
2399,10425,18,100.00,1895.94,2005-05-31,"In Process","Trucks and Buses",115.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,0
2400,10135,44,96.00,4224.00,2003-07-02,Shipped,Motorcycles,81.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
2401,10104,32,53.31,1705.92,2003-01-31,Shipped,Trains,58.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2402,10145,38,81.36,3091.68,2003-08-25,Shipped,Motorcycles,81.00,6265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Medium,0
2403,10117,21,49.21,1033.41,2003-04-16,Shipped,Trains,58.00,"+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Small,0
2404,10159,31,71.60,2219.60,2003-10-10,Shipped,Motorcycles,81.00,6505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Small,0
2405,10127,46,69.12,3179.52,2003-06-03,Shipped,Trains,58.00,2125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium,0
2406,10169,48,80.55,3866.40,2003-11-04,Shipped,Motorcycles,81.00,"02 9936 8555","201 Miller Street","North Sydney",Australia,O'Hara,Anna,Medium,0
2407,10142,42,49.79,2091.18,2003-08-08,Shipped,Trains,58.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
2408,10180,21,93.56,1964.76,2003-11-11,Shipped,Motorcycles,81.00,20.16.1555,"184, chausse de Tournai",Lille,France,Rance,Martine,Small,0
2409,10153,31,57.41,1779.71,2003-09-28,Shipped,Trains,58.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2410,10190,40,66.72,2668.80,2003-11-19,Shipped,Motorcycles,81.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2411,10211,40,80.55,3222.00,2004-01-15,Shipped,Motorcycles,81.00,"(1) 47.55.6555","25, rue Lauriston",Paris,France,Perrier,Dominique,Medium,0
2412,10224,50,77.29,3864.50,2004-02-21,Shipped,Motorcycles,81.00,20.16.1555,"184, chausse de Tournai",Lille,France,Rance,Martine,Medium,0
2413,10237,20,68.34,1366.80,2004-04-05,Shipped,Motorcycles,81.00,2125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Small,0
2414,10396,39,66.67,2600.13,2005-03-23,Shipped,Ships,66.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
2415,10252,48,72.41,3475.68,2004-05-26,Shipped,Motorcycles,81.00,"(1) 47.55.6555","25, rue Lauriston",Paris,France,Perrier,Dominique,Medium,0
2416,10414,37,71.34,2639.58,2005-05-06,"On Hold",Ships,66.00,6175559555,"8616 Spinnaker Dr.",Boston,USA,Yoshido,Juri,Small,0
2417,10264,47,89.50,4206.50,2004-06-30,Shipped,Motorcycles,81.00,6175559555,"8616 Spinnaker Dr.",Boston,USA,Yoshido,Juri,Medium,0
2418,10106,31,100.00,3312.97,2003-02-17,Shipped,Planes,91.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Medium,0
2419,10135,23,87.31,2008.13,2003-07-02,Shipped,"Classic Cars",80.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
2420,10120,47,82.21,3863.87,2003-04-29,Shipped,Planes,91.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Medium,0
2421,10276,21,70.78,1486.38,2004-08-02,Shipped,Motorcycles,81.00,6175557555,"7635 Spinnaker Dr.",Brickhaven,USA,Barajas,Miguel,Small,0
2422,10147,31,64.67,2004.77,2003-09-05,Shipped,"Classic Cars",80.00,6175558555,"7825 Douglas Av.",Brickhaven,USA,Nelson,Allen,Small,0
2423,10133,24,77.64,1863.36,2003-06-27,Shipped,Planes,91.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2424,10285,39,78.92,3077.88,2004-08-27,Shipped,Motorcycles,81.00,6175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium,0
2425,10159,23,67.10,1543.30,2003-10-10,Shipped,"Classic Cars",80.00,6505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Small,0
2426,10143,36,100.00,3945.96,2003-08-10,Shipped,Planes,91.00,5085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Medium,0
2427,10299,44,80.55,3544.20,2004-09-30,Shipped,Motorcycles,81.00,"90-224 8555","Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Medium,0
2428,10156,48,100.00,4954.08,2003-10-08,Shipped,Planes,91.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
2429,10169,24,94.58,2269.92,2003-11-04,Shipped,"Classic Cars",80.00,"02 9936 8555","201 Miller Street","North Sydney",Australia,O'Hara,Anna,Small,0
2430,10309,28,88.68,2483.04,2004-10-15,Shipped,Motorcycles,81.00,"07-98 9555","Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Small,0
2431,10168,28,98.65,2762.20,2003-10-28,Shipped,Planes,91.00,6505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Small,0
2432,10180,28,71.14,1991.92,2003-11-11,Shipped,"Classic Cars",80.00,20.16.1555,"184, chausse de Tournai",Lille,France,Rance,Martine,Small,0
2433,10319,45,77.29,3478.05,2004-11-03,Shipped,Motorcycles,81.00,2125551957,"5290 North Pendale Street",NYC,USA,Kuo,Kee,Medium,0
2434,10199,48,83.12,3989.76,2003-12-01,Shipped,Planes,91.00,3105553722,"3675 Furth Circle",Burbank,USA,Thompson,Steve,Medium,0
2435,10191,44,66.29,2916.76,2003-11-20,Shipped,"Classic Cars",80.00,0221-5554327,"Mehrheimerstr. 369",Koln,Germany,Pfalzheim,Henriette,Small,0
2436,10331,20,100.00,3657.80,2004-11-17,Shipped,Motorcycles,81.00,2155559857,"11328 Douglas Av.",Philadelphia,USA,Hernandez,Rosa,Medium,0
2437,10210,21,78.55,1649.55,2004-01-12,Shipped,Planes,91.00,"+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Small,0
2438,10211,22,92.16,2027.52,2004-01-15,Shipped,"Classic Cars",80.00,"(1) 47.55.6555","25, rue Lauriston",Paris,France,Perrier,Dominique,Small,0
2439,10341,38,100.00,4682.36,2004-11-24,Shipped,Motorcycles,81.00,6562-9555,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Medium,0
2440,10223,25,100.00,2534.75,2004-02-20,Shipped,Planes,91.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small,0
2441,10225,46,70.33,3235.18,2004-02-22,Shipped,"Classic Cars",80.00,0897-034555,"Grenzacherweg 237",Gensve,Switzerland,Holz,Michael,Medium,0
2442,10356,26,100.00,3937.70,2004-12-09,Shipped,Motorcycles,81.00,"+33 1 46 62 7555","27 rue du Colonel Pierre Avia",Paris,France,"Da Cunha",Daniel,Medium,0
2443,10235,25,100.00,2580.25,2004-04-02,Shipped,Planes,91.00,"(604) 555-4555","23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Small,0
2444,10238,22,93.77,2062.94,2004-04-09,Shipped,"Classic Cars",80.00,"31 12 3555","Vinb'ltet 34",Kobenhavn,Denmark,Petersen,Jytte,Small,0
2445,10365,44,100.00,4984.32,2005-01-07,Shipped,Motorcycles,81.00,5085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Medium,0
2446,10250,31,91.34,2831.54,2004-05-11,Shipped,Planes,91.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Small,0
2447,10252,38,87.31,3317.78,2004-05-26,Shipped,"Classic Cars",80.00,"(1) 47.55.6555","25, rue Lauriston",Paris,France,Perrier,Dominique,Medium,0
2448,10375,49,100.00,5406.66,2005-02-03,Shipped,Motorcycles,81.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,0
2449,10262,40,84.03,3361.20,2004-06-24,Cancelled,Planes,91.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
2450,10264,47,83.27,3913.69,2004-06-30,Shipped,"Classic Cars",80.00,6175559555,"8616 Spinnaker Dr.",Boston,USA,Yoshido,Juri,Medium,0
2451,10390,22,100.00,3491.18,2005-03-04,Shipped,Motorcycles,81.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
2452,10275,32,89.51,2864.32,2004-07-23,Shipped,Planes,91.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,0
2453,10276,48,75.18,3608.64,2004-08-02,Shipped,"Classic Cars",80.00,6175557555,"7635 Spinnaker Dr.",Brickhaven,USA,Barajas,Miguel,Medium,0
2454,10403,31,68.34,2118.54,2005-04-08,Shipped,Motorcycles,81.00,"(171) 555-2282","Berkeley Gardens 12  Brewery",Liverpool,UK,Devon,Elizabeth,Small,0
2455,10284,24,83.12,1994.88,2004-08-21,Shipped,Planes,91.00,"+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small,0
2456,10287,40,88.12,3524.80,2004-08-30,Shipped,"Classic Cars",80.00,0897-034555,"Grenzacherweg 237",Gensve,Switzerland,Holz,Michael,Medium,0
2457,10105,41,70.67,2897.47,2003-02-11,Shipped,Ships,66.00,"31 12 3555","Vinb'ltet 34",Kobenhavn,Denmark,Petersen,Jytte,Small,0
2458,10299,32,80.84,2586.88,2004-09-30,Shipped,"Classic Cars",80.00,"90-224 8555","Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Small,0
2459,10296,42,100.00,4296.60,2004-09-15,Shipped,Planes,91.00,"+49 89 61 08 9555","Hansastr. 15",Munich,Germany,Donnermeyer,Michael,Medium,0
2460,10310,49,97.01,4753.49,2004-10-16,Shipped,"Classic Cars",80.00,0221-5554327,"Mehrheimerstr. 369",Koln,Germany,Pfalzheim,Henriette,Medium,0
2461,10119,25,76.67,1916.75,2003-04-28,Shipped,Ships,66.00,6562-9555,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Small,0
2462,10308,21,100.00,2224.95,2004-10-15,Shipped,Planes,91.00,9145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Small,0
2463,10319,43,85.69,3684.67,2004-11-03,Shipped,"Classic Cars",80.00,2125551957,"5290 North Pendale Street",NYC,USA,Kuo,Kee,Medium,0
2464,10129,31,60.00,1860.00,2003-06-12,Shipped,Ships,66.00,"(171) 555-0297","35 King George",London,UK,Brown,Ann,Small,0
2465,10142,41,64.00,2624.00,2003-08-08,Shipped,Ships,66.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
2466,10331,41,100.00,5715.40,2004-11-17,Shipped,"Classic Cars",80.00,2155559857,"11328 Douglas Av.",Philadelphia,USA,Hernandez,Rosa,Medium,0
2467,10153,43,64.67,2780.81,2003-09-28,Shipped,Ships,66.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2468,10167,43,75.34,3239.62,2003-10-23,Cancelled,Ships,66.00,"0695-34 6555","?kergatan 24",Boras,Sweden,Larsson,Maria,Medium,0
2469,10177,24,76.00,1824.00,2003-11-07,Shipped,Ships,66.00,"+34 913 728 555","Merchants House, 27-30 Merchant's Quay",Madrid,Spain,Fernandez,Jesus,Small,0
2470,10316,45,93.24,4195.80,2004-11-01,Shipped,Ships,90.00,"(198) 555-8888","Garden House Crowther Way",Cowes,UK,Bennett,Helen,Medium,0
2471,10185,21,54.00,1134.00,2003-11-14,Shipped,Ships,66.00,5085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Small,0
2472,10328,41,100.00,4156.58,2004-11-12,Shipped,Ships,90.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Medium,0
2473,10316,34,82.21,2795.14,2004-11-01,Shipped,Planes,91.00,"(198) 555-8888","Garden House Crowther Way",Cowes,UK,Bennett,Helen,Small,0
2474,10197,23,64.67,1487.41,2003-11-26,Shipped,Ships,66.00,"(93) 203 4555","Rambla de CataluÂ¤a, 23",Barcelona,Spain,Saavedra,Eduardo,Small,0
2475,10339,55,71.25,3918.75,2004-11-23,Shipped,Ships,90.00,"+81 3 3584 0555","2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Medium,0
2476,10328,27,100.00,2762.10,2004-11-12,Shipped,Planes,91.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small,0
2477,10208,38,74.67,2837.46,2004-01-02,Shipped,Ships,66.00,78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Small,0
2478,10340,30,88.60,2658.00,2004-11-24,Shipped,Planes,91.00,"(93) 203 4555","Rambla de CataluÂ¤a, 23",Barcelona,Spain,Saavedra,Eduardo,Small,0
2479,10352,23,100.00,2352.67,2004-12-03,Shipped,Ships,90.00,6175558428,"16780 Pompton St.",Brickhaven,USA,Taylor,Leslie,Small,0
2480,10222,31,62.67,1942.77,2004-02-19,Shipped,Ships,66.00,7605558146,"361 Furth Circle","San Diego",USA,Thompson,Valarie,Small,0
2481,10353,39,100.00,5043.87,2004-12-04,Shipped,Planes,91.00,2035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Medium,0
2482,10361,24,45.39,1089.36,2004-12-17,Shipped,Ships,90.00,"+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small,0
2483,10233,36,70.67,2544.12,2004-03-29,Shipped,Ships,66.00,2015559350,"7476 Moss Rd.",Newark,USA,Brown,William,Small,0
2484,10361,20,60.54,1210.80,2004-12-17,Shipped,Planes,91.00,"+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small,0
2485,10373,32,84.41,2701.12,2005-01-31,Shipped,Ships,90.00,981-443655,"Torikatu 38",Oulu,Finland,Koskitalo,Pirkko,Small,0
2486,10248,36,71.34,2568.24,2004-05-07,Cancelled,Ships,66.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Small,0
2487,10386,29,85.76,2487.04,2005-03-01,Resolved,Ships,90.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2488,10375,37,81.87,3029.19,2005-02-03,Shipped,Planes,91.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,0
2489,10398,36,100.00,3910.32,2005-03-30,Shipped,Ships,90.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Medium,0
2490,10388,46,100.00,10066.60,2005-03-03,Shipped,Planes,91.00,5085552555,"1785 First Street","New Bedford",USA,Benitez,Violeta,Large,0
2491,10400,46,87.80,4038.80,2005-04-01,Shipped,Ships,90.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Medium,0
2492,10398,47,87.69,4121.43,2005-03-30,Shipped,Planes,91.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Medium,0
2493,10261,34,62.00,2108.00,2004-06-17,Shipped,Ships,66.00,"(514) 555-8054","43 rue St. Laurent",Montreal,Canada,Fresnisre,Jean,Small,0
2494,10415,32,95.95,3070.40,2005-05-09,Disputed,Ships,90.00,61-9-3844-6555,"7 Allen Street","Glen Waverly",Australia,Connery,Sean,Medium,0
2495,10401,11,100.00,1135.31,2005-04-03,"On Hold",Planes,91.00,2015559350,"7476 Moss Rd.",Newark,USA,Brown,William,Small,0
2496,10273,21,65.34,1372.14,2004-07-21,Shipped,Ships,66.00,"(02) 5554 67","Rue Joseph-Bens 532",Bruxelles,Belgium,Dewey,Catherine,Small,0
2497,10106,34,100.00,3763.46,2003-02-17,Shipped,Planes,99.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Medium,0
2498,10416,23,91.34,2100.82,2005-05-10,Shipped,Planes,91.00,0522-556555,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small,0
2499,10283,45,78.67,3540.15,2004-08-20,Shipped,Ships,66.00,"(604) 555-4555","23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Medium,0
2500,10120,24,100.00,2584.80,2003-04-29,Shipped,Planes,99.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small,0
2501,10105,29,70.15,2034.35,2003-02-11,Shipped,Ships,86.00,"31 12 3555","Vinb'ltet 34",Kobenhavn,Denmark,Petersen,Jytte,Small,0
2502,10295,26,75.34,1958.84,2004-09-10,Shipped,Ships,66.00,6175559555,"8616 Spinnaker Dr.",Boston,USA,Yoshido,Juri,Small,0
2503,10131,40,100.00,4427.60,2003-06-16,Shipped,Planes,99.00,2035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Medium,0
2504,10117,38,79.68,3027.84,2003-04-16,Shipped,Ships,86.00,"+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium,0
2505,10306,50,54.00,2700.00,2004-10-14,Shipped,Ships,66.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small,0
2506,10143,26,82.77,2152.02,2003-08-10,Shipped,Planes,99.00,5085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Small,0
2507,10128,32,97.00,3104.00,2003-06-06,Shipped,Ships,86.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
2508,10315,41,62.00,2542.00,2004-10-29,Shipped,Ships,66.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,0
2509,10155,20,100.00,2353.40,2003-10-06,Shipped,Planes,99.00,"90-224 8555","Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Small,0
2510,10142,43,84.01,3612.43,2003-08-08,Shipped,Ships,86.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
2511,10168,31,100.00,3431.39,2003-10-28,Shipped,Planes,99.00,6505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Medium,0
2512,10153,31,87.48,2711.88,2003-09-28,Shipped,Ships,86.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2513,10178,22,87.75,1930.50,2003-11-08,Shipped,Planes,99.00,61.77.6555,"1 rue Alsace-Lorraine",Toulouse,France,Roulet,Annette,Small,0
2514,10166,29,100.00,3013.97,2003-10-21,Shipped,Ships,86.00,5085552555,"1785 First Street","New Bedford",USA,Benitez,Violeta,Medium,0
2515,10198,42,100.00,4774.56,2003-11-27,Shipped,Planes,99.00,"+63 2 555 3587","15 McCallum Street - NatWest Center #13-03","Makati City",Philippines,Cruz,Arnold,Medium,0
2516,10177,31,88.34,2738.54,2003-11-07,Shipped,Ships,86.00,"+34 913 728 555","Merchants House, 27-30 Merchant's Quay",Madrid,Spain,Fernandez,Jesus,Small,0
2517,10210,26,99.72,2592.72,2004-01-12,Shipped,Planes,99.00,"+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Small,0
2518,10185,30,94.40,2832.00,2003-11-14,Shipped,Ships,86.00,5085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Small,0
2519,10326,39,60.00,2340.00,2004-11-09,Shipped,Ships,66.00,"0921-12 3555","Berguvsvâ€žgen  8",Lule,Sweden,Berglund,Christina,Small,0
2520,10222,37,87.75,3246.75,2004-02-19,Shipped,Planes,99.00,7605558146,"361 Furth Circle","San Diego",USA,Thompson,Valarie,Medium,0
2521,10196,50,94.40,4720.00,2003-11-26,Shipped,Ships,86.00,2035559545,"567 North Pendale Street","New Haven",USA,Murphy,Leslie,Medium,0
2522,10339,22,100.00,2816.44,2004-11-23,Shipped,Ships,66.00,"+81 3 3584 0555","2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Small,0
2523,10235,38,88.75,3372.50,2004-04-02,Shipped,Planes,99.00,"(604) 555-4555","23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Medium,0
2524,10208,40,80.55,3222.00,2004-01-02,Shipped,Ships,86.00,78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Medium,0
2525,10350,46,76.67,3526.82,2004-12-02,Shipped,Ships,66.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
2526,10250,35,100.00,3909.15,2004-05-11,Shipped,Planes,99.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Medium,0
2527,10221,23,97.00,2231.00,2004-02-18,Shipped,Ships,86.00,"(02) 5554 67","Rue Joseph-Bens 532",Bruxelles,Belgium,Dewey,Catherine,Small,0
2528,10262,33,90.75,2994.75,2004-06-24,Cancelled,Planes,99.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2529,10232,26,88.34,2296.84,2004-03-20,Shipped,Ships,86.00,"(198) 555-8888","Garden House Crowther Way",Cowes,UK,Bennett,Helen,Small,0
2530,10373,44,100.00,4627.92,2005-01-31,Shipped,Ships,66.00,981-443655,"Torikatu 38",Oulu,Finland,Koskitalo,Pirkko,Medium,0
2531,10275,39,100.00,4472.52,2004-07-23,Shipped,Planes,99.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,0
2532,10248,40,100.00,4157.20,2004-05-07,Cancelled,Ships,86.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium,0
2533,10385,25,77.34,1933.50,2005-02-28,Shipped,Ships,66.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
2534,10284,45,100.00,4576.95,2004-08-21,Shipped,Planes,99.00,"+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Medium,0
2535,10273,21,100.00,2146.20,2004-07-21,Shipped,Ships,86.00,"(02) 5554 67","Rue Joseph-Bens 532",Bruxelles,Belgium,Dewey,Catherine,Small,0
2536,10296,24,100.00,2441.04,2004-09-15,Shipped,Planes,99.00,"+49 89 61 08 9555","Hansastr. 15",Munich,Germany,Donnermeyer,Michael,Small,0
2537,10282,43,86.61,3724.23,2004-08-20,Shipped,Ships,86.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
2538,10308,35,88.75,3106.25,2004-10-15,Shipped,Planes,99.00,9145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium,0
2539,10293,29,71.89,2084.81,2004-09-09,Shipped,Ships,86.00,011-4988555,"Via Monte Bianco 34",Torino,Italy,Accorti,Paolo,Small,0
2540,10316,23,100.00,2706.41,2004-11-01,Shipped,Planes,99.00,"(198) 555-8888","Garden House Crowther Way",Cowes,UK,Bennett,Helen,Small,0
2541,10306,38,91.81,3488.78,2004-10-14,Shipped,Ships,86.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Medium,0
2542,10328,37,100.00,4021.53,2004-11-12,Shipped,Planes,99.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Medium,0
2543,10175,42,85.98,3611.16,2003-11-06,Shipped,"Classic Cars",101.00,"(171) 555-0297","35 King George",London,UK,Brown,Ann,Medium,0
2544,10314,23,76.22,1753.06,2004-10-22,Shipped,Ships,86.00,"86 21 3555","Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Small,0
2545,10340,55,87.75,4826.25,2004-11-24,Shipped,Planes,99.00,"(93) 203 4555","Rambla de CataluÂ¤a, 23",Barcelona,Spain,Saavedra,Eduardo,Medium,0
2546,10327,20,100.00,3469.20,2004-11-10,Resolved,Ships,86.00,"31 12 3555","Vinb'ltet 34",Kobenhavn,Denmark,Petersen,Jytte,Medium,0
2547,10183,23,86.99,2000.77,2003-11-13,Shipped,"Classic Cars",101.00,2155554695,"782 First Street",Philadelphia,USA,Cervantes,Francisca,Small,0
2548,10352,49,100.00,4935.28,2004-12-03,Shipped,Planes,99.00,6175558428,"16780 Pompton St.",Brickhaven,USA,Taylor,Leslie,Medium,0
2549,10337,36,70.30,2530.80,2004-11-21,Shipped,Ships,86.00,2125558493,"5905 Pompton St.",NYC,USA,Hernandez,Maria,Small,0
2550,10194,26,89.01,2314.26,2003-11-25,Shipped,"Classic Cars",101.00,78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Small,0
2551,10350,28,100.00,2924.32,2004-12-02,Shipped,Ships,86.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2552,10206,33,100.00,3871.89,2003-12-05,Shipped,"Classic Cars",101.00,"(604) 555-3392","1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Medium,0
2553,10372,44,100.00,4496.80,2005-01-26,Shipped,Ships,86.00,"+81 3 3584 0555","2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Medium,0
2554,10217,31,88.00,2728.00,2004-02-04,Shipped,"Classic Cars",101.00,"+65 224 1555","Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small,0
2555,10384,49,100.00,6397.44,2005-02-23,Shipped,Ships,86.00,6505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Medium,0
2556,10229,50,100.00,5614.00,2004-03-11,Shipped,"Classic Cars",101.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
2557,10397,32,80.55,2577.60,2005-03-28,Shipped,Ships,86.00,61.77.6555,"1 rue Alsace-Lorraine",Toulouse,France,Roulet,Annette,Small,0
2558,10245,44,100.00,4628.80,2004-05-04,Shipped,"Classic Cars",101.00,2035559545,"567 North Pendale Street","New Haven",USA,Murphy,Leslie,Medium,0
2559,10414,34,100.00,3533.62,2005-05-06,"On Hold",Ships,86.00,6175559555,"8616 Spinnaker Dr.",Boston,USA,Yoshido,Juri,Medium,0
