unique_id,order_id,quantity,unit_price,total_sale,order_date,order_status,product_category,cost_price,contact_number,address,city,country,last_name,first_name,order_size
2159,10259,40,107.59,1753.20,2004-06-15,Shipped,"Trucks and Buses",102.47,+6508969464,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small
2160,10375,43,100.00,10039.60,2005-02-03,Shipped,Planes,72.00,+33077553887,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Large
2161,10271,35,107.59,1666.70,2004-07-20,Shipped,"Trucks and Buses",102.47,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2162,10281,31,55.19,1710.89,2004-08-19,Shipped,"Trucks and Buses",54.00,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Small
2163,10386,50,93.21,3167.00,2005-03-01,Resolved,Planes,88.77,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2164,10292,50,107.59,2326.50,2004-09-08,Shipped,"Trucks and Buses",102.47,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Small
2165,10305,40,57.90,2316.00,2004-10-13,Shipped,"Trucks and Buses",54.00,+16175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Small
2166,10313,38,107.59,1727.10,2004-10-22,Shipped,"Trucks and Buses",102.47,+16045553392,"1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Small
2167,10398,45,78.25,3521.25,2005-03-30,Shipped,Planes,72.00,+33696930224,"59 rue de l Abbaye",Reims,France,Henriot,Paul,Medium
2168,10401,52,81.14,4219.28,2005-04-03,"On Hold",Planes,72.00,+12015559350,"7476 Moss Rd.",Newark,USA,Brown,William,Medium
2169,10416,48,74.62,3581.76,2005-05-10,Shipped,Planes,72.00,+39025198949,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Medium
2170,10325,38,100.00,8844.12,2004-11-05,Shipped,"Trucks and Buses",54.00,+4716915680,"Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Large
2171,10108,31,125.88,2130.01,2003-03-03,Shipped,"Classic Cars",119.89,+636325553587,"15 McCallum Street - NatWest Center 13-03","Makati City",Philippines,Cruz,Arnold,Small
2172,10122,29,125.88,2063.06,2003-05-08,Shipped,"Classic Cars",119.89,+33089815606,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Small
2173,10335,40,60.60,2424.00,2004-11-19,Shipped,"Trucks and Buses",54.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2174,10349,33,107.59,1535.49,2004-12-01,Shipped,"Trucks and Buses",102.47,+12125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Small
2175,10359,36,100.00,6358.68,2004-12-15,Shipped,"Trucks and Buses",54.00,+33941607634,"59 rue de l Abbaye",Reims,France,Henriot,Paul,Medium
2176,10371,20,66.47,1329.40,2005-01-23,Shipped,"Trucks and Buses",54.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2177,10383,32,107.59,1701.76,2005-02-22,Shipped,"Trucks and Buses",102.47,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2178,10394,36,62.77,2259.72,2005-03-15,Shipped,"Trucks and Buses",54.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2179,10412,19,107.59,925.30,2005-05-03,Shipped,"Trucks and Buses",102.47,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2180,10425,11,107.59,482.13,2005-05-31,"In Process","Trucks and Buses",102.47,+33438591383,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small
2181,10104,49,65.87,3227.63,2003-01-31,Shipped,Trains,62.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2182,10116,27,63.38,1711.26,2003-04-11,Shipped,Trains,62.00,+32036813404,"Boulevard Tirou, 255",Charleroi,Belgium,Cartrain,Pascale,Small
2183,10127,29,70.84,2054.36,2003-06-03,Shipped,Trains,62.00,+12125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Small
2184,10142,42,74.57,3131.94,2003-08-08,Shipped,Trains,62.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
2185,10152,33,76.64,1681.35,2003-09-25,Shipped,Trains,72.99,+61052489611,"31 Duncan St. West End","South Brisbane",Australia,Calaghan,Tony,Small
2186,10165,44,76.64,2351.36,2003-10-22,Shipped,Trains,72.99,+6505200784,"Bronz Sok., Bronz Apt. 3 6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Small
2187,10176,22,64.00,1408.00,2003-11-06,Shipped,Trains,62.00,+39002570392,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small
2188,10184,48,76.64,2445.60,2003-11-14,Shipped,Trains,72.99,+34955558282,"C Romero, 33",Sevilla,Spain,Roel,"Jose Pedro",Small
2189,10195,33,76.64,1804.44,2003-11-25,Shipped,Trains,72.99,+19145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Small
2190,10207,45,76.64,2544.75,2003-12-09,Shipped,Trains,72.99,+16175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Small
2191,10220,20,76.64,1056.40,2004-02-12,Shipped,Trains,72.99,+353056828433,"25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Small
2192,10230,46,76.64,2801.40,2004-03-15,Shipped,Trains,72.99,+490764309936,"Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Small
2193,10247,40,76.64,1988.40,2004-05-05,Shipped,Trains,72.99,+358011669669,"Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Small
2194,10272,45,64.63,2908.35,2004-07-20,Shipped,Trains,62.00,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Small
2195,10282,36,76.64,2147.40,2004-08-20,Shipped,Trains,72.99,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2196,10292,31,67.73,2099.63,2004-09-08,Shipped,Trains,62.00,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Small
2197,10306,46,76.64,2315.18,2004-10-14,Shipped,Trains,72.99,+441715551555,"Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small
2198,10314,35,66.49,2327.15,2004-10-22,Shipped,Trains,62.00,+4586213555,"Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Small
2199,10325,28,100.00,5377.40,2004-11-05,Shipped,Trains,62.00,+4729055371,"Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Medium
2200,10336,31,84.71,2626.01,2004-11-20,Shipped,Trains,62.00,+33142342555,"265, boulevard Charonne",Paris,France,Bertrand,Marie,Small
2201,10350,27,100.00,4406.40,2004-12-02,Shipped,Trains,62.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2202,10359,22,100.00,4301.22,2004-12-15,Shipped,Trains,62.00,+33102678502,"59 rue de l Abbaye",Reims,France,Henriot,Paul,Medium
2203,10371,30,99.55,2986.50,2005-01-23,Shipped,Trains,62.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2204,10383,44,76.64,1587.08,2005-02-22,Shipped,Trains,72.99,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2205,10394,30,76.64,1808.40,2005-03-15,Shipped,Trains,72.99,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2206,10413,24,76.64,1193.04,2005-05-05,Shipped,Trains,72.99,+12035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Small
2207,10103,45,75.63,3403.35,2003-01-29,Shipped,"Trucks and Buses",64.00,+4764173140,"Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Medium
2208,10113,23,68.52,1575.96,2003-03-26,Shipped,"Trucks and Buses",64.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2209,10126,26,107.59,1630.20,2003-05-28,Shipped,"Trucks and Buses",102.47,+34915552282,"C Araquil, 67",Madrid,Spain,Sommer,MartÃ‚Â¡n,Small
2210,10140,28,107.59,1701.28,2003-07-24,Shipped,"Trucks and Buses",102.47,+16505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Small
2211,10150,49,107.59,2850.82,2003-09-19,Shipped,"Trucks and Buses",102.47,+6509006215,"Bronz Sok., Bronz Apt. 3 6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Small
2212,10164,49,107.59,2692.06,2003-10-21,Resolved,"Trucks and Buses",102.47,+43057791346,"Kirchgasse 6",Graz,Austria,Mendel,Roland,Small
2213,10175,29,74.98,2174.42,2003-11-06,Shipped,"Trucks and Buses",64.00,+441715550297,"35 King George",London,UK,Brown,Ann,Small
2214,10183,49,64.64,3167.36,2003-11-13,Shipped,"Trucks and Buses",64.00,+12155554695,"782 First Street",Philadelphia,USA,Cervantes,Francisca,Medium
2215,10194,39,107.59,2142.66,2003-11-25,Shipped,"Trucks and Buses",102.47,+33187702784,"2, rue du Commerce",Lyon,France,Saveley,Mary,Small
2216,10206,36,107.59,2117.52,2003-12-05,Shipped,"Trucks and Buses",102.47,+16045553392,"1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Small
2217,10217,39,107.59,2419.95,2004-02-04,Shipped,"Trucks and Buses",102.47,+6502047735,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small
2218,10229,30,73.04,2191.20,2004-03-11,Shipped,"Trucks and Buses",64.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2219,10230,45,125.88,4737.15,2004-03-15,Shipped,"Classic Cars",119.89,+490460759432,"Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Medium
2220,10245,44,69.16,3043.04,2004-05-04,Shipped,"Trucks and Buses",64.00,+12035559545,"567 North Pendale Street","New Haven",USA,Murphy,Leslie,Medium
2221,10258,20,107.59,1228.20,2004-06-15,Shipped,"Trucks and Buses",102.47,+810689476540,"2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Small
2222,10246,46,125.88,6311.20,2004-05-05,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2223,10270,21,107.59,1330.35,2004-07-19,Shipped,"Trucks and Buses",102.47,+61006510443,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small
2224,10281,36,77.57,2792.52,2004-08-19,Shipped,"Trucks and Buses",64.00,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Small
2225,10271,22,125.88,3070.54,2004-07-20,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
2226,10382,26,100.00,2708.42,2005-02-17,Shipped,"Trucks and Buses",96.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2227,10291,32,71.75,2296.00,2004-09-08,Shipped,"Trucks and Buses",64.00,+46025709257,"kergatan 24",Boras,Sweden,Larsson,Maria,Small
2228,10282,39,125.88,4797.39,2004-08-20,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
2229,10304,36,73.04,2629.44,2004-10-11,Shipped,"Trucks and Buses",64.00,+33090149618,"67, avenue de l Europe",Versailles,France,Tonini,Daniel,Small
2230,10411,26,100.00,2904.72,2005-05-01,Shipped,"Trucks and Buses",96.00,+15145558054,"43 rue St. Laurent",Montreal,Canada,Fresnisre,Jean,Small
2231,10292,27,125.88,3832.38,2004-09-08,Shipped,"Classic Cars",119.89,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium
2232,10313,34,107.59,1912.16,2004-10-22,Shipped,"Trucks and Buses",102.47,+16045553392,"1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Small
2233,10425,41,107.59,3553.88,2005-05-31,"In Process","Trucks and Buses",102.47,+33679470391,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium
2234,10324,48,100.00,8209.44,2004-11-05,Shipped,"Trucks and Buses",64.00,+12125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Large
2235,10305,36,125.88,4641.48,2004-10-13,Shipped,"Classic Cars",119.89,+16175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium
2236,10107,20,101.92,1858.00,2003-02-24,Shipped,Motorcycles,97.07,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Small
2237,10333,33,73.69,2431.77,2004-11-18,Shipped,"Trucks and Buses",64.00,+16505555787,"5557 North Pendale Street","San Francisco",USA,Murphy,Julie,Small
2238,10314,38,125.88,4000.26,2004-10-22,Shipped,"Classic Cars",119.89,+4586213555,"Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Medium
2239,10348,31,100.00,3139.99,2004-11-01,Shipped,"Trucks and Buses",64.00,+34915552282,"C Araquil, 67",Madrid,Spain,Sommer,MartÃ‚Â¡n,Medium
2240,10120,22,100.00,2461.36,2003-04-29,Shipped,Motorcycles,99.00,+61012690313,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small
2241,10358,36,100.00,5669.64,2004-12-10,Shipped,"Trucks and Buses",64.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2242,10325,44,125.88,5325.76,2004-11-05,Shipped,"Classic Cars",119.89,+4759610451,"Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Medium
2243,10133,23,100.00,2642.01,2003-06-27,Shipped,Motorcycles,99.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2244,10370,25,100.00,3160.25,2005-01-20,Shipped,"Trucks and Buses",64.00,+61059981322,"201 Miller Street","North Sydney",Australia,O'Hara,Anna,Medium
2245,10336,31,125.88,4618.69,2004-11-20,Shipped,"Classic Cars",119.89,+33142342555,"265, boulevard Charonne",Paris,France,Bertrand,Marie,Medium
2246,10145,33,101.92,3098.70,2003-08-25,Shipped,Motorcycles,97.07,+16265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Medium
2247,10382,48,100.00,6799.68,2005-02-17,Shipped,"Trucks and Buses",64.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
2248,10168,28,100.00,3244.36,2003-10-28,Shipped,Motorcycles,99.00,+16505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Medium
2249,10349,23,125.88,3182.97,2004-12-01,Shipped,"Classic Cars",119.89,+12125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium
2250,10411,27,69.16,1867.32,2005-05-01,Shipped,"Trucks and Buses",64.00,+15145558054,"43 rue St. Laurent",Montreal,Canada,Fresnisre,Jean,Small
2251,10188,44,98.89,4351.16,2003-11-18,Shipped,Motorcycles,97.07,+4721075261,"Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Medium
2252,10424,44,107.59,2702.04,2005-05-31,"In Process","Trucks and Buses",102.47,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2253,10359,22,125.88,2603.04,2004-12-15,Shipped,"Classic Cars",119.89,+33254323416,"59 rue de l Abbaye",Reims,France,Henriot,Paul,Small
2254,10210,46,101.92,3675.86,2004-01-12,Shipped,Motorcycles,97.07,+810639359271,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Medium
2255,10106,33,72.92,2406.36,2003-02-17,Shipped,"Vintage Cars",68.00,+39043382613,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small
2256,10223,21,100.00,2475.27,2004-02-20,Shipped,Motorcycles,99.00,+61025105291,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small
2257,10371,28,125.88,1408.96,2005-01-23,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2258,10120,29,72.23,2094.67,2003-04-29,Shipped,"Vintage Cars",68.00,+61095378617,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small
2259,10235,41,100.00,4177.49,2004-04-02,Shipped,Motorcycles,99.00,+16045554555,"23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Medium
2260,10383,21,125.88,1972.11,2005-02-22,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2261,10133,49,90.78,2797.90,2003-06-27,Shipped,"Vintage Cars",86.46,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2262,10250,31,100.00,3282.28,2004-05-11,Shipped,Motorcycles,99.00,+14085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Medium
2263,10144,20,81.86,1637.20,2003-08-13,Shipped,"Vintage Cars",68.00,+32001577218,"Boulevard Tirou, 255",Charleroi,Belgium,Cartrain,Pascale,Small
2264,10263,31,101.92,2477.21,2004-06-28,Shipped,Motorcycles,97.07,+12035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Small
2265,10394,37,125.88,5207.75,2005-03-15,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2266,10168,31,73.61,2281.91,2003-10-28,Shipped,"Vintage Cars",68.00,+16505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Small
2267,10275,23,101.92,1883.93,2004-07-23,Shipped,Motorcycles,97.07,+33217502428,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small
2268,10412,31,125.88,4253.20,2005-05-03,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2269,10210,39,90.78,2307.24,2004-01-12,Shipped,"Vintage Cars",86.46,+810040195611,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Small
2270,10285,37,98.89,3658.93,2004-08-27,Shipped,Motorcycles,97.07,+16175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium
2271,10223,20,90.78,1320.80,2004-02-20,Shipped,"Vintage Cars",86.46,+61054847080,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small
2272,10297,26,100.00,2856.88,2004-09-16,Shipped,Motorcycles,99.00,+353062176720,"25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Small
2273,10235,34,77.73,2642.82,2004-04-02,Shipped,"Vintage Cars",68.00,+16045554555,"23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Small
2274,10308,24,101.92,1917.84,2004-10-15,Shipped,Motorcycles,97.07,+19145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Small
2275,10250,50,90.78,3061.00,2004-05-11,Shipped,"Vintage Cars",86.46,+14085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Medium
2276,10318,47,100.00,5305.36,2004-11-02,Shipped,Motorcycles,99.00,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Medium
2277,10262,40,79.11,3164.40,2004-06-24,Cancelled,"Vintage Cars",68.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2278,10329,45,101.92,2875.95,2004-11-15,Shipped,Motorcycles,97.07,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Small
2279,10275,28,90.78,1791.16,2004-07-23,Shipped,"Vintage Cars",86.46,+33463423662,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small
2280,10340,55,100.00,6482.85,2004-11-24,Shipped,Motorcycles,99.00,+34932034555,"Rambla de Catalu a, 23",Barcelona,Spain,Saavedra,Eduardo,Medium
2281,10319,22,100.00,2626.80,2004-11-03,Shipped,Motorcycles,97.07,+12125551957,"5290 North Pendale Street",NYC,USA,Kuo,Kee,Small
2282,10353,46,101.92,3733.82,2004-12-04,Shipped,Motorcycles,97.07,+12035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Medium
2283,10284,50,81.86,4093.00,2004-08-21,Shipped,"Vintage Cars",68.00,+4745181671,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Medium
2284,10331,32,100.00,5026.56,2004-11-17,Shipped,Motorcycles,97.07,+12155559857,"11328 Douglas Av.",Philadelphia,USA,Hernandez,Rosa,Medium
2285,10297,28,79.80,2234.40,2004-09-16,Shipped,"Vintage Cars",68.00,+353086881264,"25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Small
2286,10341,31,101.92,2201.62,2004-11-24,Shipped,Motorcycles,97.07,+43098861307,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Small
2287,10308,46,90.78,3037.84,2004-10-15,Shipped,"Vintage Cars",86.46,+19145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium
2288,10363,50,100.00,6576.50,2005-01-06,Shipped,Motorcycles,99.00,+358033662749,"Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium
2289,10316,24,90.78,1419.84,2004-11-01,Shipped,"Vintage Cars",86.46,+441985558888,"Garden House Crowther Way",Cowes,UK,Bennett,Helen,Small
2290,10355,40,100.00,4326.80,2004-12-07,Shipped,Motorcycles,97.07,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2291,10375,37,100.00,6353.27,2005-02-03,Shipped,Motorcycles,99.00,+33717298272,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium
2292,10328,24,81.17,1948.08,2004-11-12,Shipped,"Vintage Cars",68.00,+39057660890,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small
2293,10365,22,100.00,3425.18,2005-01-07,Shipped,Motorcycles,97.07,+15085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Medium
2294,10387,44,101.92,4175.60,2005-03-02,Shipped,Motorcycles,97.07,+6507311497,"Bronz Sok., Bronz Apt. 3 6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium
2295,10375,41,100.00,4701.88,2005-02-03,Shipped,Motorcycles,97.07,+33925922109,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium
2296,10390,45,101.92,2204.10,2005-03-04,Shipped,Motorcycles,97.07,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2297,10403,45,100.00,5189.40,2005-04-08,Shipped,Motorcycles,97.07,+441715552282,"Berkeley Gardens 12 Brewery",Liverpool,UK,Devon,Elizabeth,Medium
2298,10340,39,90.78,2307.24,2004-11-24,Shipped,"Vintage Cars",86.46,+34932034555,"Rambla de Catalu a, 23",Barcelona,Spain,Saavedra,Eduardo,Small
2299,10353,40,90.78,1780.40,2004-12-04,Shipped,"Vintage Cars",86.46,+12035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Small
2300,10106,39,90.78,1565.85,2003-02-17,Shipped,"Vintage Cars",86.46,+39043616129,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small
2301,10361,49,72.33,3544.17,2004-12-17,Shipped,"Vintage Cars",68.00,+61040304017,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Medium
2302,10120,49,50.62,2480.38,2003-04-29,Shipped,"Vintage Cars",43.00,+61070671700,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small
2303,10375,44,82.26,3619.44,2005-02-03,Shipped,"Vintage Cars",68.00,+33324464557,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium
2304,10133,27,50.19,1355.13,2003-06-27,Shipped,"Vintage Cars",43.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2305,10388,35,100.00,3918.95,2005-03-03,Shipped,"Vintage Cars",68.00,+15085552555,"1785 First Street","New Bedford",USA,Benitez,Violeta,Medium
2306,10143,34,90.78,1246.44,2003-08-10,Shipped,"Vintage Cars",86.46,+15085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Small
2307,10398,22,90.78,1483.02,2005-03-30,Shipped,"Vintage Cars",86.46,+33502171790,"59 rue de l Abbaye",Reims,France,Henriot,Paul,Small
2308,10156,20,90.78,820.40,2003-10-08,Shipped,"Vintage Cars",86.46,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2309,10401,62,77.73,4819.26,2005-04-03,"On Hold","Vintage Cars",68.00,+12015559350,"7476 Moss Rd.",Newark,USA,Brown,William,Medium
2310,10168,48,51.93,2492.64,2003-10-28,Shipped,"Vintage Cars",43.00,+16505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Small
2311,10416,26,90.78,1591.72,2005-05-10,Shipped,"Vintage Cars",86.46,+39053746531,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small
2312,10199,29,90.78,1113.60,2003-12-01,Shipped,"Vintage Cars",86.46,+13105553722,"3675 Furth Circle",Burbank,USA,Thompson,Steve,Small
